# The data come from Markus Meister's group from Dawna Bagherian and Kyu Lee, two grad students. They put electrodes in the retinal cells of a mouse and measured voltage. From the time trace of voltage, they can detect and characterize spiking events.
t (ms),V (uV)
1373.64,-3.02
1373.68,-4.27
1373.72,18.65
1373.76,-2.71
1373.8,-9.38
1373.84,0.42
1373.88,-9.27
1373.92,-14.06
1373.96,11.98
1374.0,9.69
1374.04,2.81
1374.08,7.29
1374.12,-5.21
1374.16,-7.92
1374.2,5.42
1374.24,4.27
1374.28,-5.94
1374.32,-1.15
1374.36,5.21
1374.4,-1.77
1374.44,-0.83
1374.48,-6.98
1374.52,-11.35
1374.56,-15.42
1374.6,1.25
1374.64,-6.88
1374.68,-7.81
1374.72,-1.77
1374.76,-14.79
1374.8,-20.94
1374.84,5.42
1374.88,-3.23
1374.92,-7.29
1374.96,3.65
1375.0,-6.67
1375.04,-14.06
1375.08,0.94
1375.12,2.81
1375.16,-8.75
1375.2,2.29
1375.24,0.31
1375.28,-11.98
1375.32,-6.88
1375.36,-6.35
1375.4,-11.88
1375.44,-6.88
1375.48,8.54
1375.52,-4.38
1375.56,-13.54
1375.6,8.23
1375.64,0.83
1375.68,-4.9
1375.72,1.98
1375.76,-11.25
1375.8,-15.1
1375.84,9.58
1375.88,-10.0
1375.92,-15.63
1375.96,-2.5
1376.0,-8.23
1376.04,-11.88
1376.08,0.52
1376.12,-4.17
1376.16,-10.1
1376.2,1.67
1376.24,0.63
1376.28,-13.85
1376.32,-5.73
1376.36,-1.35
1376.4,-8.33
1376.44,-4.58
1376.48,9.17
1376.52,-9.79
1376.56,-12.08
1376.6,-4.38
1376.64,-8.85
1376.68,-11.98
1376.72,9.17
1376.76,-5.42
1376.8,-14.58
1376.84,-1.98
1376.88,-6.04
1376.92,-11.15
1376.96,8.54
1377.0,0.21
1377.04,-4.9
1377.08,11.25
1377.12,-1.56
1377.16,-6.88
1377.2,8.44
1377.24,8.13
1377.28,3.13
1377.32,9.48
1377.36,11.35
1377.4,-6.46
1377.44,-7.19
1377.48,6.46
1377.52,-4.79
1377.56,-7.92
1377.6,-5.0
1377.64,-11.77
1377.68,-13.85
1377.72,6.77
1377.76,-11.67
1377.8,-15.31
1377.84,-3.65
1377.88,-15.63
1377.92,-10.63
1377.96,12.29
1378.0,8.23
1378.04,-4.38
1378.08,7.81
1378.12,-3.33
1378.16,-3.23
1378.2,7.92
1378.24,4.17
1378.28,-7.4
1378.32,-1.98
1378.36,8.54
1378.4,-7.08
1378.44,-8.02
1378.48,-10.73
1378.52,-14.38
1378.56,-10.0
1378.6,9.48
1378.64,-6.98
1378.68,-15.73
1378.72,-4.06
1378.76,-8.75
1378.8,-12.5
1378.84,9.06
1378.88,3.44
1378.92,-5.1
1378.96,5.31
1379.0,-4.58
1379.04,-11.15
1379.08,4.79
1379.12,-1.15
1379.16,-15.52
1379.2,3.75
1379.24,8.75
1379.28,-4.38
1379.32,4.38
1379.36,-1.35
1379.4,-6.25
1379.44,-3.96
1379.48,10.42
1379.52,-3.85
1379.56,-2.08
1379.6,17.92
1379.64,4.58
1379.68,2.19
1379.72,11.25
1379.76,1.56
1379.8,-2.19
1379.84,20.83
1379.88,3.85
1379.92,0.0
1379.96,11.67
1380.0,0.94
1380.04,-9.48
1380.08,9.48
1380.12,11.15
1380.16,3.75
1380.2,16.77
1380.24,15.21
1380.28,1.46
1380.32,6.25
1380.36,3.65
1380.4,-1.88
1380.44,2.6
1380.48,11.56
1380.52,-1.98
1380.56,-6.88
1380.6,-1.15
1380.64,-9.38
1380.68,-18.44
1380.72,8.02
1380.76,-5.52
1380.8,-11.25
1380.84,1.56
1380.88,-5.0
1380.92,-11.15
1380.96,9.58
1381.0,2.19
1381.04,-5.21
1381.08,5.52
1381.12,-10.21
1381.16,-15.73
1381.2,-0.21
1381.24,0.42
1381.28,-11.35
1381.32,1.98
1381.36,12.5
1381.4,5.31
1381.44,-0.83
1381.48,-10.31
1381.52,-10.31
1381.56,-6.15
1381.6,15.52
1381.64,1.15
1381.68,-10.94
1381.72,3.75
1381.76,-7.71
1381.8,-12.71
1381.84,6.15
1381.88,-4.27
1381.92,-13.33
1381.96,7.19
1382.0,-0.83
1382.04,-5.0
1382.08,8.33
1382.12,-4.27
1382.16,-13.33
1382.2,-4.9
1382.24,-1.35
1382.28,-8.85
1382.32,2.5
1382.36,9.48
1382.4,-6.35
1382.44,-7.29
1382.48,-7.19
1382.52,-13.96
1382.56,-11.35
1382.6,6.88
1382.64,-6.88
1382.68,-8.65
1382.72,1.15
1382.76,-5.63
1382.8,-11.77
1382.84,14.06
1382.88,1.77
1382.92,-7.19
1382.96,2.5
1383.0,-6.98
1383.04,-9.17
1383.08,12.08
1383.12,6.77
1383.16,-3.54
1383.2,8.02
1383.24,8.96
1383.28,-2.92
1383.32,1.56
1383.36,-7.71
1383.4,-10.52
1383.44,-6.88
1383.48,6.35
1383.52,-6.67
1383.56,-8.02
1383.6,15.73
1383.64,-3.33
1383.68,-11.56
1383.72,-0.21
1383.76,-6.56
1383.8,-9.69
1383.84,12.19
1383.88,1.67
1383.92,-5.21
1383.96,4.9
1384.0,-6.67
1384.04,-15.52
1384.08,6.15
1384.12,4.69
1384.16,-6.77
1384.2,8.44
1384.24,9.17
1384.28,-2.5
1384.32,1.46
1384.36,0.94
1384.4,-7.4
1384.44,-5.94
1384.48,6.88
1384.52,-4.69
1384.56,-6.04
1384.6,-1.15
1384.64,-6.25
1384.68,-6.67
1384.72,22.19
1384.76,1.56
1384.8,-11.35
1384.84,3.75
1384.88,-6.56
1384.92,-14.9
1384.96,6.35
1385.0,3.44
1385.04,-2.08
1385.08,8.13
1385.12,-4.17
1385.16,-4.9
1385.2,13.23
1385.24,9.79
1385.28,-5.21
1385.32,-2.92
1385.36,2.29
1385.4,-6.46
1385.44,-2.29
1385.48,0.21
1385.52,-7.4
1385.56,-7.08
1385.6,18.85
1385.64,2.19
1385.68,-6.04
1385.72,20.0
1385.76,3.54
1385.8,-11.88
1385.84,0.73
1385.88,-3.54
1385.92,-9.79
1385.96,16.04
1386.0,8.33
1386.04,-8.54
1386.08,1.04
1386.12,-9.27
1386.16,-15.73
1386.2,1.46
1386.24,5.1
1386.28,-3.54
1386.32,4.06
1386.36,9.9
1386.4,-4.69
1386.44,-1.04
1386.48,-0.94
1386.52,-8.13
1386.56,-12.6
1386.6,4.9
1386.64,-6.15
1386.68,-11.35
1386.72,-1.67
1386.76,-8.85
1386.8,-12.08
1386.84,9.17
1386.88,-8.96
1386.92,-15.31
1386.96,-2.19
1387.0,-10.21
1387.04,-11.98
1387.08,10.42
1387.12,9.06
1387.16,-6.35
1387.2,3.54
1387.24,4.17
1387.28,-14.38
1387.32,-11.98
1387.36,-16.67
1387.4,-17.71
1387.44,-12.81
1387.48,4.79
1387.52,-10.42
1387.56,-13.33
1387.6,-2.6
1387.64,-5.73
1387.68,-15.63
1387.72,2.5
1387.76,-13.85
1387.8,-20.21
1387.84,0.83
1387.88,-9.17
1387.92,-15.21
1387.96,-0.63
1388.0,-5.21
1388.04,-13.33
1388.08,4.48
1388.12,6.15
1388.16,-9.06
1388.2,4.17
1388.24,3.75
1388.28,-12.29
1388.32,-5.73
1388.36,-12.08
1388.4,-15.63
1388.44,-8.13
1388.48,10.83
1388.52,-1.67
1388.56,-6.67
1388.6,-1.25
1388.64,-9.17
1388.68,-11.25
1388.72,15.63
1388.76,-5.63
1388.8,-15.42
1388.84,-3.96
1388.88,-9.58
1388.92,-15.1
1388.96,6.04
1389.0,1.46
1389.04,-8.65
1389.08,-1.04
1389.12,-11.35
1389.16,-13.23
1389.2,2.4
1389.24,5.42
1389.28,-4.58
1389.32,5.1
1389.36,15.83
1389.4,-2.6
1389.44,-0.73
1389.48,1.98
1389.52,-8.85
1389.56,-12.29
1389.6,4.48
1389.64,-5.31
1389.68,-8.75
1389.72,-1.15
1389.76,-9.38
1389.8,-10.21
1389.84,11.67
1389.88,-1.25
1389.92,-10.42
1389.96,10.31
1390.0,5.42
1390.04,-8.02
1390.08,2.81
1390.12,-7.29
1390.16,-12.71
1390.2,1.77
1390.24,0.0
1390.28,-14.9
1390.32,-6.35
1390.36,7.5
1390.4,-3.75
1390.44,-1.67
1390.48,-0.73
1390.52,-6.67
1390.56,-8.85
1390.6,18.54
1390.64,6.46
1390.68,-0.31
1390.72,5.31
1390.76,-3.23
1390.8,-8.85
1390.84,11.98
1390.88,0.73
1390.92,-7.81
1390.96,2.08
1391.0,-8.33
1391.04,-12.6
1391.08,1.04
1391.12,-5.0
1391.16,-17.71
1391.2,-4.38
1391.24,3.44
1391.28,-10.94
1391.32,1.25
1391.36,-1.88
1391.4,-3.75
1391.44,-1.25
1391.48,11.56
1391.52,-1.15
1391.56,-7.5
1391.6,-5.63
1391.64,-16.25
1391.68,-16.46
1391.72,0.0
1391.76,-15.73
1391.8,-16.56
1391.84,8.02
1391.88,-6.35
1391.92,-14.69
1391.96,3.54
1392.0,-9.79
1392.04,-10.0
1392.08,5.0
1392.12,-1.25
1392.16,-17.71
1392.2,-6.25
1392.24,-1.77
1392.28,-9.38
1392.32,1.25
1392.36,-1.35
1392.4,-7.6
1392.44,-4.38
1392.48,11.67
1392.52,-6.25
1392.56,-9.9
1392.6,-9.06
1392.64,-22.19
1392.68,-27.19
1392.72,3.23
1392.76,-4.38
1392.8,-12.71
1392.84,0.94
1392.88,-7.4
1392.92,-8.85
1392.96,10.94
1393.0,1.67
1393.04,-15.83
1393.08,-2.81
1393.12,-2.5
1393.16,-7.81
1393.2,5.52
1393.24,0.94
1393.28,-12.08
1393.32,-12.6
1393.36,-8.33
1393.4,-11.35
1393.44,-6.15
1393.48,-7.19
1393.52,-16.77
1393.56,-18.33
1393.6,4.9
1393.64,-8.13
1393.68,-15.52
1393.72,-3.75
1393.76,-12.6
1393.8,-16.04
1393.84,11.77
1393.88,-0.73
1393.92,-9.69
1393.96,6.67
1394.0,0.21
1394.04,-10.83
1394.08,3.33
1394.12,-4.58
1394.16,-4.27
1394.2,9.9
1394.24,8.54
1394.28,-2.81
1394.32,6.56
1394.36,7.5
1394.4,-8.33
1394.44,-4.27
1394.48,-4.58
1394.52,-9.69
1394.56,-10.73
1394.6,7.71
1394.64,-12.92
1394.68,-19.58
1394.72,-4.58
1394.76,-13.75
1394.8,-17.81
1394.84,2.81
1394.88,-8.85
1394.92,-12.4
1394.96,1.25
1395.0,-3.33
1395.04,-5.0
1395.08,10.21
1395.12,9.58
1395.16,-1.04
1395.2,6.04
1395.24,6.35
1395.28,-6.35
1395.32,-5.94
1395.36,-5.63
1395.4,-2.92
1395.44,-4.38
1395.48,13.96
1395.52,-0.21
1395.56,-8.44
1395.6,-0.31
1395.64,-11.98
1395.68,-16.98
1395.72,11.98
1395.76,-1.15
1395.8,-10.83
1395.84,5.83
1395.88,-3.13
1395.92,-11.98
1395.96,3.75
1396.0,-1.35
1396.04,-11.88
1396.08,-0.42
1396.12,1.56
1396.16,-8.44
1396.2,0.83
1396.24,7.19
1396.28,0.63
1396.32,2.08
1396.36,-1.67
1396.4,-10.21
1396.44,-3.75
1396.48,11.67
1396.52,-1.46
1396.56,-8.96
1396.6,-2.81
1396.64,-14.9
1396.68,-38.85
1396.72,-46.98
1396.76,-83.65
1396.8,-93.02
1396.84,-65.1
1396.88,-57.5
1396.92,-46.77
1396.96,-17.81
1397.0,-20.21
1397.04,-25.31
1397.08,-8.75
1397.12,-13.65
1397.16,-9.06
1397.2,9.69
1397.24,15.0
1397.28,0.42
1397.32,12.4
1397.36,16.56
1397.4,-0.1
1397.44,-1.88
1397.48,1.88
1397.52,-0.31
1397.56,0.94
1397.6,25.42
1397.64,6.25
1397.68,-2.5
1397.72,5.73
1397.76,4.38
1397.8,7.19
1397.84,27.71
1397.88,13.13
1397.92,0.63
1397.96,18.23
1398.0,9.9
1398.04,0.42
1398.08,8.54
1398.12,-2.92
1398.16,-4.58
1398.2,8.02
1398.24,10.63
1398.28,-1.88
1398.32,5.1
1398.36,14.48
1398.4,-3.02
1398.44,0.1
1398.48,2.29
1398.52,-5.0
1398.56,0.0
1398.6,17.71
1398.64,-3.65
1398.68,-9.17
1398.72,3.44
1398.76,-3.65
1398.8,-9.27
1398.84,11.25
1398.88,0.42
1398.92,-13.85
1398.96,-5.63
1399.0,-16.77
1399.04,-15.94
1399.08,4.06
1399.12,0.0
1399.16,-15.31
1399.2,-6.88
1399.24,-3.33
1399.28,-10.42
1399.32,-5.63
1399.36,-7.4
1399.4,-7.5
1399.44,-0.42
1399.48,15.31
1399.52,-7.92
1399.56,-21.46
1399.6,-13.75
1399.64,-14.27
1399.68,-11.77
1399.72,15.21
1399.76,-2.4
1399.8,-8.96
1399.84,7.81
1399.88,-3.65
1399.92,-8.44
1399.96,13.23
1400.0,7.81
1400.04,-7.08
1400.08,3.54
1400.12,2.08
1400.16,-12.6
1400.2,0.73
1400.24,9.69
1400.28,4.38
1400.32,8.54
1400.36,3.02
1400.4,-2.5
1400.44,-3.33
1400.48,15.52
1400.52,-1.56
1400.56,0.42
1400.6,5.73
1400.64,-7.6
1400.68,-11.77
1400.72,12.6
1400.76,0.21
1400.8,-2.5
1400.84,5.83
1400.88,-7.08
1400.92,-9.27
1400.96,11.88
1401.0,1.67
1401.04,-7.4
1401.08,-1.88
1401.12,-9.17
1401.16,-7.71
1401.2,11.35
1401.24,16.56
1401.28,11.46
1401.32,10.31
1401.36,16.56
1401.4,-8.44
1401.44,-7.08
1401.48,-0.52
1401.52,-11.67
1401.56,-9.17
1401.6,18.75
1401.64,1.67
1401.68,-9.48
1401.72,-2.29
1401.76,-11.46
1401.8,-18.96
1401.84,2.29
1401.88,-9.17
1401.92,-11.15
1401.96,5.83
1402.0,-6.67
1402.04,-12.5
1402.08,1.15
1402.12,-8.23
1402.16,-16.15
1402.2,-1.67
1402.24,5.21
1402.28,-3.02
1402.32,4.06
1402.36,13.85
1402.4,5.63
1402.44,2.71
1402.48,1.56
1402.52,-5.94
1402.56,-11.56
1402.6,12.29
1402.64,5.31
1402.68,3.44
1402.72,10.21
1402.76,-0.1
1402.8,-6.67
1402.84,17.08
1402.88,1.77
1402.92,-5.31
1402.96,4.69
1403.0,-8.33
1403.04,-10.73
1403.08,4.58
1403.12,2.92
1403.16,-3.02
1403.2,4.79
1403.24,10.94
1403.28,-1.88
1403.32,-1.04
1403.36,5.63
1403.4,4.06
1403.44,0.0
1403.48,9.48
1403.52,-7.19
1403.56,-11.35
1403.6,-6.98
1403.64,-9.06
1403.68,-7.6
1403.72,17.92
1403.76,4.58
1403.8,-4.27
1403.84,6.25
1403.88,-0.83
1403.92,-7.5
1403.96,8.33
1404.0,-1.98
1404.04,-14.48
1404.08,2.4
1404.12,2.08
1404.16,-17.81
1404.2,-4.48
1404.24,1.04
1404.28,-9.27
1404.32,5.94
1404.36,5.94
1404.4,0.21
1404.44,6.46
1404.48,14.27
1404.52,-4.69
1404.56,-7.81
1404.6,-5.0
1404.64,-8.85
1404.68,-7.81
1404.72,11.25
1404.76,-10.52
1404.8,-17.6
1404.84,-4.17
1404.88,-9.48
1404.92,-11.77
1404.96,9.17
1405.0,6.88
1405.04,5.42
1405.08,12.92
1405.12,-0.1
1405.16,-5.73
1405.2,5.94
1405.24,4.9
1405.28,-10.21
1405.32,-5.83
1405.36,8.23
1405.4,-1.88
1405.44,-5.21
1405.48,3.02
1405.52,0.31
1405.56,-7.5
1405.6,14.58
1405.64,-3.44
1405.68,-9.69
1405.72,4.79
1405.76,-2.6
1405.8,-7.81
1405.84,16.15
1405.88,6.35
1405.92,-7.19
1405.96,1.46
1406.0,-7.6
1406.04,-7.92
1406.08,9.38
1406.12,8.54
1406.16,-7.19
1406.2,0.63
1406.24,4.79
1406.28,-2.81
1406.32,5.42
1406.36,16.35
1406.4,5.1
1406.44,7.4
1406.48,11.25
1406.52,0.52
1406.56,-7.08
1406.6,15.63
1406.64,3.96
1406.68,-4.38
1406.72,-0.73
1406.76,-8.44
1406.8,-13.85
1406.84,4.79
1406.88,-5.94
1406.92,-11.77
1406.96,-0.83
1407.0,-10.0
1407.04,-19.38
1407.08,2.81
1407.12,5.73
1407.16,-7.29
1407.2,4.17
1407.24,10.63
1407.28,0.94
1407.32,6.56
1407.36,11.56
1407.4,-2.19
1407.44,-1.04
1407.48,22.08
1407.52,6.46
1407.56,0.42
1407.6,2.71
1407.64,-13.23
1407.68,-7.81
1407.72,23.54
1407.76,10.52
1407.8,-0.42
1407.84,6.98
1407.88,-6.46
1407.92,-7.81
1407.96,7.4
1408.0,-1.56
1408.04,-10.42
1408.08,0.94
1408.12,-9.69
1408.16,-15.31
1408.2,-1.98
1408.24,20.0
1408.28,0.31
1408.32,3.65
1408.36,1.15
1408.4,-7.81
1408.44,-0.21
1408.48,20.31
1408.52,2.4
1408.56,-6.77
1408.6,0.73
1408.64,-6.46
1408.68,-11.88
1408.72,14.79
1408.76,4.58
1408.8,-7.19
1408.84,4.06
1408.88,-9.58
1408.92,-8.02
1408.96,16.98
1409.0,6.77
1409.04,-7.08
1409.08,7.81
1409.12,1.04
1409.16,-5.1
1409.2,7.5
1409.24,13.75
1409.28,2.19
1409.32,3.23
1409.36,18.23
1409.4,-0.52
1409.44,1.25
1409.48,3.96
1409.52,-5.73
1409.56,-4.58
1409.6,17.6
1409.64,2.6
1409.68,-2.29
1409.72,5.0
1409.76,-0.83
1409.8,-8.23
1409.84,6.77
1409.88,-1.35
1409.92,-8.33
1409.96,-1.46
1410.0,-13.54
1410.04,-11.04
1410.08,7.71
1410.12,10.31
1410.16,-1.67
1410.2,13.02
1410.24,15.73
1410.28,-6.77
1410.32,-6.77
1410.36,5.94
1410.4,-13.65
1410.44,-13.65
1410.48,-10.31
1410.52,-18.96
1410.56,-18.13
1410.6,7.19
1410.64,-3.44
1410.68,-8.65
1410.72,-1.88
1410.76,-9.69
1410.8,-10.73
1410.84,15.0
1410.88,3.44
1410.92,-5.83
1410.96,7.4
1411.0,-3.44
1411.04,-6.35
1411.08,14.06
1411.12,10.31
1411.16,-6.25
1411.2,5.0
1411.24,6.56
1411.28,-2.92
1411.32,0.52
1411.36,-4.38
1411.4,-8.65
1411.44,-11.88
1411.48,6.77
1411.52,-5.1
1411.56,-7.08
1411.6,2.29
1411.64,-10.42
1411.68,-10.94
1411.72,19.38
1411.76,0.83
1411.8,-10.73
1411.84,1.15
1411.88,-6.88
1411.92,-12.71
1411.96,7.19
1412.0,-1.46
1412.04,-13.02
1412.08,-10.31
1412.12,-23.65
1412.16,-33.75
1412.2,-23.75
1412.24,-28.96
1412.28,-43.85
1412.32,-32.81
1412.36,-12.29
1412.4,-17.71
1412.44,-17.4
1412.48,-1.04
1412.52,-12.81
1412.56,-10.83
1412.6,1.56
1412.64,-6.88
1412.68,-11.25
1412.72,11.46
1412.76,-6.56
1412.8,-14.58
1412.84,-3.75
1412.88,-13.23
1412.92,-14.58
1412.96,8.02
1413.0,1.35
1413.04,-6.04
1413.08,7.92
1413.12,3.54
1413.16,-7.92
1413.2,4.27
1413.24,9.48
1413.28,-5.52
1413.32,-1.46
1413.36,12.5
1413.4,3.33
1413.44,-0.42
1413.48,5.73
1413.52,-2.4
1413.56,-0.94
1413.6,21.88
1413.64,-1.35
1413.68,-10.63
1413.72,6.15
1413.76,-2.6
1413.8,-4.27
1413.84,16.46
1413.88,3.44
1413.92,-2.6
1413.96,4.38
1414.0,-7.81
1414.04,-15.42
1414.08,-1.77
1414.12,-0.52
1414.16,-11.77
1414.2,4.58
1414.24,9.48
1414.28,-8.44
1414.32,-1.88
1414.36,9.79
1414.4,-5.52
1414.44,-7.92
1414.48,-1.15
1414.52,-4.9
1414.56,-13.13
1414.6,12.19
1414.64,3.54
1414.68,-2.08
1414.72,10.1
1414.76,-0.63
1414.8,-2.71
1414.84,13.96
1414.88,1.46
1414.92,-0.94
1414.96,15.52
1415.0,5.94
1415.04,-4.79
1415.08,5.63
1415.12,2.19
1415.16,-8.85
1415.2,1.98
1415.24,2.4
1415.28,-11.04
1415.32,-3.44
1415.36,-0.73
1415.4,-4.17
1415.44,-7.4
1415.48,5.31
1415.52,-11.98
1415.56,-14.27
1415.6,-3.13
1415.64,-10.31
1415.68,-14.17
1415.72,12.5
1415.76,3.02
1415.8,-6.35
1415.84,9.69
1415.88,-0.52
1415.92,-10.0
1415.96,10.21
1416.0,5.83
1416.04,-4.9
1416.08,10.73
1416.12,3.13
1416.16,-8.85
1416.2,6.04
1416.24,9.17
1416.28,-10.83
1416.32,-5.42
1416.36,8.96
1416.4,0.73
1416.44,-0.83
1416.48,13.02
1416.52,-8.13
1416.56,-20.42
1416.6,-11.56
1416.64,-10.73
1416.68,-5.1
1416.72,19.27
1416.76,0.1
1416.8,-9.9
1416.84,3.23
1416.88,-8.96
1416.92,-15.83
1416.96,4.17
1417.0,3.85
1417.04,-10.42
1417.08,-0.1
1417.12,-3.54
1417.16,-10.31
1417.2,-4.69
1417.24,2.4
1417.28,-10.63
1417.32,-7.08
1417.36,6.77
1417.4,-6.15
1417.44,-0.63
1417.48,5.94
1417.52,-1.88
1417.56,-8.44
1417.6,11.67
1417.64,-1.15
1417.68,-5.83
1417.72,3.13
1417.76,-6.98
1417.8,-11.25
1417.84,12.19
1417.88,-1.35
1417.92,-12.81
1417.96,0.52
1418.0,-10.52
1418.04,-11.46
1418.08,8.96
1418.12,6.88
1418.16,-6.25
1418.2,3.02
1418.24,5.21
1418.28,-6.04
1418.32,-2.08
1418.36,-6.67
1418.4,-15.21
1418.44,-8.23
1418.48,16.67
1418.52,-1.25
1418.56,-10.0
1418.6,13.96
1418.64,-1.67
1418.68,-16.67
1418.72,-12.08
1418.76,-21.25
1418.8,-18.02
1418.84,3.54
1418.88,-5.73
1418.92,-12.4
1418.96,-0.52
1419.0,-1.77
1419.04,-6.25
1419.08,0.73
1419.12,-0.73
1419.16,-9.06
1419.2,1.35
1419.24,7.19
1419.28,-2.5
1419.32,0.42
1419.36,-1.88
1419.4,-5.63
1419.44,-7.08
1419.48,6.88
1419.52,-13.13
1419.56,-15.42
1419.6,-5.63
1419.64,-10.21
1419.68,-7.08
1419.72,16.56
1419.76,3.02
1419.8,1.15
1419.84,7.92
1419.88,-4.27
1419.92,-15.21
1419.96,5.0
1420.0,5.1
1420.04,-13.23
1420.08,3.65
1420.12,-0.94
1420.16,-1.46
1420.2,3.33
1420.24,6.98
1420.28,-10.1
1420.32,-6.35
1420.36,-0.94
1420.4,-11.15
1420.44,-12.19
1420.48,10.63
1420.52,-3.65
1420.56,-8.33
1420.6,-1.98
1420.64,-15.42
1420.68,-21.35
1420.72,7.92
1420.76,-6.46
1420.8,-21.77
1420.84,-9.06
1420.88,-13.23
1420.92,-11.56
1420.96,6.46
1421.0,4.48
1421.04,-5.42
1421.08,-3.13
1421.12,-7.6
1421.16,-8.75
1421.2,2.19
1421.24,5.73
1421.28,-6.98
1421.32,-7.29
1421.36,3.85
1421.4,-11.88
1421.44,-15.0
1421.48,-12.71
1421.52,-14.17
1421.56,-15.63
1421.6,11.04
1421.64,-3.65
1421.68,-8.02
1421.72,-2.5
1421.76,-13.75
1421.8,-12.19
1421.84,10.0
1421.88,1.67
1421.92,-6.98
1421.96,3.02
1422.0,-8.33
1422.04,-7.4
1422.08,7.92
1422.12,0.0
1422.16,-14.69
1422.2,-5.94
1422.24,2.08
1422.28,-8.85
1422.32,-3.23
1422.36,-8.02
1422.4,-16.35
1422.44,-12.81
1422.48,11.04
1422.52,-3.54
1422.56,-8.75
1422.6,16.35
1422.64,3.02
1422.68,-7.5
1422.72,3.13
1422.76,-1.15
1422.8,-5.52
1422.84,13.13
1422.88,3.23
1422.92,-7.6
1422.96,4.27
1423.0,-5.63
1423.04,-8.02
1423.08,15.21
1423.12,14.48
1423.16,-6.15
1423.2,1.15
1423.24,8.44
1423.28,-10.31
1423.32,-8.75
1423.36,-12.6
1423.4,-15.0
1423.44,-12.08
1423.48,7.92
1423.52,-6.25
1423.56,-13.65
1423.6,-6.15
1423.64,-8.33
1423.68,-11.56
1423.72,13.44
1423.76,0.94
1423.8,-9.17
1423.84,-4.17
1423.88,-10.42
1423.92,-10.63
1423.96,7.19
1424.0,-1.46
1424.04,-11.25
1424.08,-1.67
1424.12,-8.02
1424.16,-11.15
1424.2,-5.52
1424.24,-0.73
1424.28,-14.27
1424.32,-5.94
1424.36,9.06
1424.4,-11.25
1424.44,-14.48
1424.48,-4.48
1424.52,-12.4
1424.56,-15.1
1424.6,10.42
1424.64,-8.85
1424.68,-11.67
1424.72,13.96
1424.76,-6.35
1424.8,-14.58
1424.84,-3.75
1424.88,-12.71
1424.92,-16.98
1424.96,0.0
1425.0,-10.0
1425.04,-18.13
1425.08,-4.9
1425.12,-12.5
1425.16,-10.83
1425.2,-5.31
1425.24,2.81
1425.28,-7.4
1425.32,-6.15
1425.36,-19.27
1425.4,-71.35
1425.44,-95.31
1425.48,-84.48
1425.52,-85.94
1425.56,-67.29
1425.6,-20.73
1425.64,-23.85
1425.68,-21.67
1425.72,-5.1
1425.76,-15.42
1425.8,-12.29
1425.84,11.25
1425.88,3.13
1425.92,3.44
1425.96,17.4
1426.0,3.75
1426.04,-3.85
1426.08,15.42
1426.12,18.13
1426.16,4.9
1426.2,10.1
1426.24,18.75
1426.28,6.77
1426.32,3.75
1426.36,8.54
1426.4,-0.94
1426.44,-4.79
1426.48,14.58
1426.52,-0.73
1426.56,-10.31
1426.6,4.58
1426.64,-10.73
1426.68,-19.69
1426.72,-11.77
1426.76,-21.25
1426.8,-23.96
1426.84,-0.21
1426.88,-12.4
1426.92,-19.48
1426.96,-5.73
1427.0,-16.46
1427.04,-23.75
1427.08,-5.63
1427.12,0.21
1427.16,0.42
1427.2,10.42
1427.24,11.35
1427.28,-5.94
1427.32,-8.13
1427.36,-6.88
1427.4,-9.48
1427.44,-8.02
1427.48,12.71
1427.52,-2.19
1427.56,-7.71
1427.6,3.96
1427.64,-0.63
1427.68,-5.83
1427.72,13.96
1427.76,-2.4
1427.8,-12.19
1427.84,0.1
1427.88,-8.13
1427.92,-11.46
1427.96,5.73
1428.0,3.23
1428.04,-2.08
1428.08,6.35
1428.12,3.85
1428.16,-5.83
1428.2,-1.67
1428.24,-6.46
1428.28,-13.54
1428.32,-7.6
1428.36,10.52
1428.4,-6.04
1428.44,-11.25
1428.48,-5.73
1428.52,-13.75
1428.56,-12.6
1428.6,9.17
1428.64,-8.54
1428.68,-10.73
1428.72,8.54
1428.76,-0.73
1428.8,-9.69
1428.84,3.02
1428.88,-9.38
1428.92,-17.5
1428.96,-1.77
1429.0,-5.42
1429.04,-23.65
1429.08,-9.9
1429.12,-9.06
1429.16,-17.6
1429.2,-9.17
1429.24,-11.98
1429.28,-15.1
1429.32,-6.25
1429.36,6.77
1429.4,-10.83
1429.44,-13.75
1429.48,-4.58
1429.52,-8.85
1429.56,-12.4
1429.6,9.27
1429.64,-8.13
1429.68,-13.65
1429.72,-7.6
1429.76,-19.17
1429.8,-26.98
1429.84,2.81
1429.88,-8.44
1429.92,-16.67
1429.96,-0.52
1430.0,-14.58
1430.04,-10.73
1430.08,5.63
1430.12,9.17
1430.16,-5.42
1430.2,-0.94
1430.24,4.69
1430.28,-5.63
1430.32,-4.06
1430.36,-7.4
1430.4,-14.58
1430.44,-14.9
1430.48,5.63
1430.52,-10.94
1430.56,-18.65
1430.6,-2.5
1430.64,-4.48
1430.68,-13.02
1430.72,5.94
1430.76,-10.83
1430.8,-19.27
1430.84,10.21
1430.88,-2.08
1430.92,-11.98
1430.96,1.15
1431.0,-8.33
1431.04,-7.4
1431.08,0.52
1431.12,-2.92
1431.16,-17.29
1431.2,-1.88
1431.24,6.04
1431.28,-10.0
1431.32,-7.19
1431.36,-1.77
1431.4,-13.23
